	ResponseID	OrganismID	LogcVar	TObs	MatrixID	In_on	Temperature	PropertyID	ID	Time	Value_y
4112	32919	ta	3.56	300.0	beef	fresh beef fillet	5.0	indigenous	186710	0.0	4.95
4113	32919	ta	3.56	300.0	beef	fresh beef fillet	5.0	mixed_species	186710	0.0	4.95
4114	32919	ta	3.56	300.0	beef	fresh beef fillet	5.0	indigenous	186711	36.0	5.92
4115	32919	ta	3.56	300.0	beef	fresh beef fillet	5.0	mixed_species	186711	36.0	5.92
4116	32919	ta	3.56	300.0	beef	fresh beef fillet	5.0	indigenous	186712	60.0	7.22
4117	32919	ta	3.56	300.0	beef	fresh beef fillet	5.0	mixed_species	186712	60.0	7.22
4118	32919	ta	3.56	300.0	beef	fresh beef fillet	5.0	indigenous	186713	84.0	8.4
4119	32919	ta	3.56	300.0	beef	fresh beef fillet	5.0	mixed_species	186713	84.0	8.4
4120	32919	ta	3.56	300.0	beef	fresh beef fillet	5.0	indigenous	186714	108.0	8.48
4121	32919	ta	3.56	300.0	beef	fresh beef fillet	5.0	mixed_species	186714	108.0	8.48
4122	32919	ta	3.56	300.0	beef	fresh beef fillet	5.0	indigenous	186715	132.0	8.36
4123	32919	ta	3.56	300.0	beef	fresh beef fillet	5.0	mixed_species	186715	132.0	8.36
4124	32919	ta	3.56	300.0	beef	fresh beef fillet	5.0	indigenous	186716	180.0	8.48
4125	32919	ta	3.56	300.0	beef	fresh beef fillet	5.0	mixed_species	186716	180.0	8.48
4126	32919	ta	3.56	300.0	beef	fresh beef fillet	5.0	indigenous	186717	300.0	8.51
4127	32919	ta	3.56	300.0	beef	fresh beef fillet	5.0	mixed_species	186717	300.0	8.51
4128	32920	ss	1.6	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186718	0.0	1.6
4129	32920	ss	1.6	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186719	36.0	1.48
4130	32920	ss	1.6	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186720	84.0	1.3
4131	32920	ss	1.6	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186721	108.0	1.16
4132	32920	ss	1.6	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186722	132.0	0.77
4133	32920	ss	1.6	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186723	180.0	0.01
4134	32921	ss	0.96	336.0	beef	fresh beef fillet	5.0	exp_inoculated	186724	0.0	3.15
4135	32921	ss	0.96	336.0	beef	fresh beef fillet	5.0	exp_inoculated	186725	47.0	3.7
4136	32921	ss	0.96	336.0	beef	fresh beef fillet	5.0	exp_inoculated	186726	96.0	3.6
4137	32921	ss	0.96	336.0	beef	fresh beef fillet	5.0	exp_inoculated	186727	144.0	3.7
4138	32921	ss	0.96	336.0	beef	fresh beef fillet	5.0	exp_inoculated	186728	216.0	3.63
4139	32921	ss	0.96	336.0	beef	fresh beef fillet	5.0	exp_inoculated	186729	288.0	3.6
4140	32921	ss	0.96	336.0	beef	fresh beef fillet	5.0	exp_inoculated	186730	336.0	4.11
4141	32922	ss	0.43	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186731	0.0	3.7
4142	32922	ss	0.43	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186732	36.0	3.57
4143	32922	ss	0.43	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186733	60.0	3.73
4144	32922	ss	0.43	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186734	156.0	3.3
4145	32922	ss	0.43	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186735	252.0	3.7
4146	32922	ss	0.43	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186736	348.0	3.45
4147	32923	ss	1.25	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186737	0.0	3.15
4148	32923	ss	1.25	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186738	36.0	3.26
4149	32923	ss	1.25	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186739	60.0	3.3
4150	32923	ss	1.25	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186740	108.0	3.53
4151	32923	ss	1.25	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186741	156.0	3.48
4152	32923	ss	1.25	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186742	180.0	3.43
4153	32923	ss	1.25	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186743	252.0	3.55
4154	32923	ss	1.25	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186744	348.0	4.4
4155	32924	ss	0.8	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186745	0.0	3.7
4156	32924	ss	0.8	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186746	60.0	2.98
4157	32924	ss	0.8	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186747	108.0	3.18
4158	32924	ss	0.8	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186748	252.0	2.9
4159	32924	ss	0.8	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186749	348.0	2.95
4160	32925	ss	1.15	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186750	0.0	3.15
4161	32925	ss	1.15	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186751	36.0	3.0
4162	32925	ss	1.15	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186752	60.0	3.2
4163	32925	ss	1.15	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186753	108.0	3.2
4164	32925	ss	1.15	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186754	156.0	3.55
4165	32925	ss	1.15	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186755	180.0	3.78
4166	32925	ss	1.15	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186756	252.0	3.7
4167	32925	ss	1.15	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186757	348.0	4.15
4168	32926	ss	1.7	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186758	0.0	3.7
4169	32926	ss	1.7	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186759	36.0	2.48
4170	32926	ss	1.7	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186760	156.0	2.0
4171	32926	ss	1.7	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186761	252.0	2.5
4172	32926	ss	1.7	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186762	348.0	2.3
4173	32927	ss	0.33	336.0	beef	fresh beef fillet	5.0	exp_inoculated	186763	0.0	3.15
4174	32927	ss	0.33	336.0	beef	fresh beef fillet	5.0	exp_inoculated	186764	47.0	3.3
4175	32927	ss	0.33	336.0	beef	fresh beef fillet	5.0	exp_inoculated	186765	144.0	3.36
4176	32927	ss	0.33	336.0	beef	fresh beef fillet	5.0	exp_inoculated	186766	216.0	3.48
4177	32927	ss	0.33	336.0	beef	fresh beef fillet	5.0	exp_inoculated	186767	288.0	3.3
4178	32927	ss	0.33	336.0	beef	fresh beef fillet	5.0	exp_inoculated	186768	336.0	3.34
4179	32928	ss	1.7	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186769	0.0	3.7
4180	32928	ss	1.7	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186770	108.0	3.3
4181	32928	ss	1.7	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186771	180.0	3.0
4182	32928	ss	1.7	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186772	252.0	2.0
4183	32928	ss	1.7	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186773	348.0	2.0
4184	32929	ss	0.54	336.0	beef	fresh beef fillet	5.0	exp_inoculated	186774	0.0	3.15
4185	32929	ss	0.54	336.0	beef	fresh beef fillet	5.0	exp_inoculated	186775	47.0	3.0
4186	32929	ss	0.54	336.0	beef	fresh beef fillet	5.0	exp_inoculated	186776	144.0	3.0
4187	32929	ss	0.54	336.0	beef	fresh beef fillet	5.0	exp_inoculated	186777	216.0	3.15
4188	32929	ss	0.54	336.0	beef	fresh beef fillet	5.0	exp_inoculated	186778	312.0	3.11
4189	32929	ss	0.54	336.0	beef	fresh beef fillet	5.0	exp_inoculated	186779	336.0	3.54
4190	32930	ta	4.62	300.0	beef	fresh beef fillet	5.0	indigenous	186780	0.0	3.7
4191	32930	ta	4.62	300.0	beef	fresh beef fillet	5.0	mixed_species	186780	0.0	3.7
4192	32930	ta	4.62	300.0	beef	fresh beef fillet	5.0	indigenous	186781	36.0	3.08
4193	32930	ta	4.62	300.0	beef	fresh beef fillet	5.0	mixed_species	186781	36.0	3.08
4194	32930	ta	4.62	300.0	beef	fresh beef fillet	5.0	indigenous	186782	84.0	4.91
4195	32930	ta	4.62	300.0	beef	fresh beef fillet	5.0	mixed_species	186782	84.0	4.91
4196	32930	ta	4.62	300.0	beef	fresh beef fillet	5.0	indigenous	186783	108.0	5.63
4197	32930	ta	4.62	300.0	beef	fresh beef fillet	5.0	mixed_species	186783	108.0	5.63
4198	32930	ta	4.62	300.0	beef	fresh beef fillet	5.0	indigenous	186784	132.0	6.45
4199	32930	ta	4.62	300.0	beef	fresh beef fillet	5.0	mixed_species	186784	132.0	6.45
4200	32930	ta	4.62	300.0	beef	fresh beef fillet	5.0	indigenous	186785	156.0	7.21
4201	32930	ta	4.62	300.0	beef	fresh beef fillet	5.0	mixed_species	186785	156.0	7.21
4202	32930	ta	4.62	300.0	beef	fresh beef fillet	5.0	indigenous	186786	204.0	7.0
4203	32930	ta	4.62	300.0	beef	fresh beef fillet	5.0	mixed_species	186786	204.0	7.0
4204	32930	ta	4.62	300.0	beef	fresh beef fillet	5.0	indigenous	186787	300.0	7.7
4205	32930	ta	4.62	300.0	beef	fresh beef fillet	5.0	mixed_species	186787	300.0	7.7
4206	32931	ss	1.7	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186788	0.0	3.7
4207	32931	ss	1.7	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186789	36.0	3.11
4208	32931	ss	1.7	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186790	60.0	3.0
4209	32931	ss	1.7	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186791	156.0	2.85
4210	32931	ss	1.7	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186792	180.0	2.35
4211	32931	ss	1.7	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186793	252.0	2.47
4212	32931	ss	1.7	348.0	beef	fresh beef fillet	5.0	exp_inoculated	186794	348.0	2.0
4213	32932	ta	3.13	348.0	beef	fresh beef fillet	5.0	indigenous	186795	0.0	4.95
4214	32932	ta	3.13	348.0	beef	fresh beef fillet	5.0	mixed_species	186795	0.0	4.95
4215	32932	ta	3.13	348.0	beef	fresh beef fillet	5.0	indigenous	186796	36.0	5.23
4216	32932	ta	3.13	348.0	beef	fresh beef fillet	5.0	mixed_species	186796	36.0	5.23
4217	32932	ta	3.13	348.0	beef	fresh beef fillet	5.0	indigenous	186797	60.0	5.85
4218	32932	ta	3.13	348.0	beef	fresh beef fillet	5.0	mixed_species	186797	60.0	5.85
4219	32932	ta	3.13	348.0	beef	fresh beef fillet	5.0	indigenous	186798	108.0	6.0
4220	32932	ta	3.13	348.0	beef	fresh beef fillet	5.0	mixed_species	186798	108.0	6.0
4221	32932	ta	3.13	348.0	beef	fresh beef fillet	5.0	indigenous	186799	132.0	6.3
4222	32932	ta	3.13	348.0	beef	fresh beef fillet	5.0	mixed_species	186799	132.0	6.3
4223	32932	ta	3.13	348.0	beef	fresh beef fillet	5.0	indigenous	186800	156.0	6.3
4224	32932	ta	3.13	348.0	beef	fresh beef fillet	5.0	mixed_species	186800	156.0	6.3
4225	32932	ta	3.13	348.0	beef	fresh beef fillet	5.0	indigenous	186801	204.0	6.48
4226	32932	ta	3.13	348.0	beef	fresh beef fillet	5.0	mixed_species	186801	204.0	6.48
4227	32932	ta	3.13	348.0	beef	fresh beef fillet	5.0	indigenous	186802	276.0	7.43
4228	32932	ta	3.13	348.0	beef	fresh beef fillet	5.0	mixed_species	186802	276.0	7.43
4229	32932	ta	3.13	348.0	beef	fresh beef fillet	5.0	indigenous	186803	348.0	8.08
4230	32932	ta	3.13	348.0	beef	fresh beef fillet	5.0	mixed_species	186803	348.0	8.08
4231	32933	ta	2.66	348.0	beef	fresh beef fillet	5.0	indigenous	186804	0.0	3.7
4232	32933	ta	2.66	348.0	beef	fresh beef fillet	5.0	mixed_species	186804	0.0	3.7
4233	32933	ta	2.66	348.0	beef	fresh beef fillet	5.0	indigenous	186805	36.0	2.6
4234	32933	ta	2.66	348.0	beef	fresh beef fillet	5.0	mixed_species	186805	36.0	2.6
4235	32933	ta	2.66	348.0	beef	fresh beef fillet	5.0	indigenous	186806	84.0	2.7
4236	32933	ta	2.66	348.0	beef	fresh beef fillet	5.0	mixed_species	186806	84.0	2.7
4237	32933	ta	2.66	348.0	beef	fresh beef fillet	5.0	indigenous	186807	108.0	2.78
4238	32933	ta	2.66	348.0	beef	fresh beef fillet	5.0	mixed_species	186807	108.0	2.78
4239	32933	ta	2.66	348.0	beef	fresh beef fillet	5.0	indigenous	186808	132.0	3.3
4240	32933	ta	2.66	348.0	beef	fresh beef fillet	5.0	mixed_species	186808	132.0	3.3
4241	32933	ta	2.66	348.0	beef	fresh beef fillet	5.0	indigenous	186809	180.0	5.1
4242	32933	ta	2.66	348.0	beef	fresh beef fillet	5.0	mixed_species	186809	180.0	5.1
4243	32933	ta	2.66	348.0	beef	fresh beef fillet	5.0	indigenous	186810	276.0	4.9
4244	32933	ta	2.66	348.0	beef	fresh beef fillet	5.0	mixed_species	186810	276.0	4.9
4245	32933	ta	2.66	348.0	beef	fresh beef fillet	5.0	indigenous	186811	348.0	5.26
4246	32933	ta	2.66	348.0	beef	fresh beef fillet	5.0	mixed_species	186811	348.0	5.26
4247	32934	ta	3.99	348.0	beef	fresh beef fillet	5.0	indigenous	186812	0.0	4.95
4248	32934	ta	3.99	348.0	beef	fresh beef fillet	5.0	mixed_species	186812	0.0	4.95
4249	32934	ta	3.99	348.0	beef	fresh beef fillet	5.0	indigenous	186813	36.0	4.41
4250	32934	ta	3.99	348.0	beef	fresh beef fillet	5.0	mixed_species	186813	36.0	4.41
4251	32934	ta	3.99	348.0	beef	fresh beef fillet	5.0	indigenous	186814	60.0	4.7
4252	32934	ta	3.99	348.0	beef	fresh beef fillet	5.0	mixed_species	186814	60.0	4.7
4253	32934	ta	3.99	348.0	beef	fresh beef fillet	5.0	indigenous	186815	108.0	5.6
4254	32934	ta	3.99	348.0	beef	fresh beef fillet	5.0	mixed_species	186815	108.0	5.6
4255	32934	ta	3.99	348.0	beef	fresh beef fillet	5.0	indigenous	186816	132.0	5.95
4256	32934	ta	3.99	348.0	beef	fresh beef fillet	5.0	mixed_species	186816	132.0	5.95
4257	32934	ta	3.99	348.0	beef	fresh beef fillet	5.0	indigenous	186817	156.0	6.2
4258	32934	ta	3.99	348.0	beef	fresh beef fillet	5.0	mixed_species	186817	156.0	6.2
4259	32934	ta	3.99	348.0	beef	fresh beef fillet	5.0	indigenous	186818	204.0	7.2
4260	32934	ta	3.99	348.0	beef	fresh beef fillet	5.0	mixed_species	186818	204.0	7.2
4261	32934	ta	3.99	348.0	beef	fresh beef fillet	5.0	indigenous	186819	276.0	7.62
4262	32934	ta	3.99	348.0	beef	fresh beef fillet	5.0	mixed_species	186819	276.0	7.62
4263	32934	ta	3.99	348.0	beef	fresh beef fillet	5.0	indigenous	186820	348.0	8.4
4264	32934	ta	3.99	348.0	beef	fresh beef fillet	5.0	mixed_species	186820	348.0	8.4
4265	32678	ta	5.9	432.0	beef	fresh beef fillet	0.0	indigenous	187068	0.0	4.75
4266	32678	ta	5.9	432.0	beef	fresh beef fillet	0.0	mixed_species	187068	0.0	4.75
4267	32678	ta	5.9	432.0	beef	fresh beef fillet	0.0	indigenous	187069	24.0	4.36
4268	32678	ta	5.9	432.0	beef	fresh beef fillet	0.0	mixed_species	187069	24.0	4.36
4269	32678	ta	5.9	432.0	beef	fresh beef fillet	0.0	indigenous	187070	48.0	5.9
4270	32678	ta	5.9	432.0	beef	fresh beef fillet	0.0	mixed_species	187070	48.0	5.9
4271	32678	ta	5.9	432.0	beef	fresh beef fillet	0.0	indigenous	187071	72.0	5.7
4272	32678	ta	5.9	432.0	beef	fresh beef fillet	0.0	mixed_species	187071	72.0	5.7
4273	32678	ta	5.9	432.0	beef	fresh beef fillet	0.0	indigenous	187072	96.0	6.15
4274	32678	ta	5.9	432.0	beef	fresh beef fillet	0.0	mixed_species	187072	96.0	6.15
4275	32678	ta	5.9	432.0	beef	fresh beef fillet	0.0	indigenous	187073	120.0	7.53
4276	32678	ta	5.9	432.0	beef	fresh beef fillet	0.0	mixed_species	187073	120.0	7.53
4277	32678	ta	5.9	432.0	beef	fresh beef fillet	0.0	indigenous	187074	144.0	7.54
4278	32678	ta	5.9	432.0	beef	fresh beef fillet	0.0	mixed_species	187074	144.0	7.54
4279	32678	ta	5.9	432.0	beef	fresh beef fillet	0.0	indigenous	187075	192.0	7.66
4280	32678	ta	5.9	432.0	beef	fresh beef fillet	0.0	mixed_species	187075	192.0	7.66
4281	32678	ta	5.9	432.0	beef	fresh beef fillet	0.0	indigenous	187076	264.0	8.7
4282	32678	ta	5.9	432.0	beef	fresh beef fillet	0.0	mixed_species	187076	264.0	8.7
4283	32678	ta	5.9	432.0	beef	fresh beef fillet	0.0	indigenous	187077	336.0	10.26
4284	32678	ta	5.9	432.0	beef	fresh beef fillet	0.0	mixed_species	187077	336.0	10.26
4285	32678	ta	5.9	432.0	beef	fresh beef fillet	0.0	indigenous	187078	432.0	9.48
4286	32678	ta	5.9	432.0	beef	fresh beef fillet	0.0	mixed_species	187078	432.0	9.48
4287	32774	ta	5.62	73.0	beef	fresh beef fillet	15.0	indigenous	187120	0.0	4.28
4288	32774	ta	5.62	73.0	beef	fresh beef fillet	15.0	mixed_species	187120	0.0	4.28
4289	32774	ta	5.62	73.0	beef	fresh beef fillet	15.0	indigenous	187121	4.0	4.28
4290	32774	ta	5.62	73.0	beef	fresh beef fillet	15.0	mixed_species	187121	4.0	4.28
4291	32774	ta	5.62	73.0	beef	fresh beef fillet	15.0	indigenous	187122	8.0	4.3
4292	32774	ta	5.62	73.0	beef	fresh beef fillet	15.0	mixed_species	187122	8.0	4.3
4293	32774	ta	5.62	73.0	beef	fresh beef fillet	15.0	indigenous	187123	17.0	4.78
4294	32774	ta	5.62	73.0	beef	fresh beef fillet	15.0	mixed_species	187123	17.0	4.78
4295	32774	ta	5.62	73.0	beef	fresh beef fillet	15.0	indigenous	187124	21.0	5.3
4296	32774	ta	5.62	73.0	beef	fresh beef fillet	15.0	mixed_species	187124	21.0	5.3
4297	32774	ta	5.62	73.0	beef	fresh beef fillet	15.0	indigenous	187125	24.0	7.53
4298	32774	ta	5.62	73.0	beef	fresh beef fillet	15.0	mixed_species	187125	24.0	7.53
4299	32774	ta	5.62	73.0	beef	fresh beef fillet	15.0	indigenous	187126	29.0	7.3
4300	32774	ta	5.62	73.0	beef	fresh beef fillet	15.0	mixed_species	187126	29.0	7.3
4301	32774	ta	5.62	73.0	beef	fresh beef fillet	15.0	indigenous	187127	32.0	7.0
4302	32774	ta	5.62	73.0	beef	fresh beef fillet	15.0	mixed_species	187127	32.0	7.0
4303	32774	ta	5.62	73.0	beef	fresh beef fillet	15.0	indigenous	187128	41.0	8.05
4304	32774	ta	5.62	73.0	beef	fresh beef fillet	15.0	mixed_species	187128	41.0	8.05
4305	32774	ta	5.62	73.0	beef	fresh beef fillet	15.0	indigenous	187129	50.0	8.68
4306	32774	ta	5.62	73.0	beef	fresh beef fillet	15.0	mixed_species	187129	50.0	8.68
4307	32774	ta	5.62	73.0	beef	fresh beef fillet	15.0	indigenous	187130	73.0	9.9
4308	32774	ta	5.62	73.0	beef	fresh beef fillet	15.0	mixed_species	187130	73.0	9.9
4309	32775	ta	4.59	430.0	beef	fresh beef fillet	15.0	indigenous	187131	0.0	4.75
4310	32775	ta	4.59	430.0	beef	fresh beef fillet	15.0	mixed_species	187131	0.0	4.75
4311	32775	ta	4.59	430.0	beef	fresh beef fillet	15.0	indigenous	187132	8.0	5.27
4312	32775	ta	4.59	430.0	beef	fresh beef fillet	15.0	mixed_species	187132	8.0	5.27
4313	32775	ta	4.59	430.0	beef	fresh beef fillet	15.0	indigenous	187133	16.0	5.79
4314	32775	ta	4.59	430.0	beef	fresh beef fillet	15.0	mixed_species	187133	16.0	5.79
4315	32775	ta	4.59	430.0	beef	fresh beef fillet	15.0	indigenous	187134	20.0	6.01
4316	32775	ta	4.59	430.0	beef	fresh beef fillet	15.0	mixed_species	187134	20.0	6.01
4317	32775	ta	4.59	430.0	beef	fresh beef fillet	15.0	indigenous	187135	24.0	6.15
4318	32775	ta	4.59	430.0	beef	fresh beef fillet	15.0	mixed_species	187135	24.0	6.15
4319	32775	ta	4.59	430.0	beef	fresh beef fillet	15.0	indigenous	187136	42.0	7.0
4320	32775	ta	4.59	430.0	beef	fresh beef fillet	15.0	mixed_species	187136	42.0	7.0
4321	32775	ta	4.59	430.0	beef	fresh beef fillet	15.0	indigenous	187137	51.0	7.75
4322	32775	ta	4.59	430.0	beef	fresh beef fillet	15.0	mixed_species	187137	51.0	7.75
4323	32775	ta	4.59	430.0	beef	fresh beef fillet	15.0	indigenous	187138	65.0	8.41
4324	32775	ta	4.59	430.0	beef	fresh beef fillet	15.0	mixed_species	187138	65.0	8.41
4325	32775	ta	4.59	430.0	beef	fresh beef fillet	15.0	indigenous	187139	77.0	8.64
4326	32775	ta	4.59	430.0	beef	fresh beef fillet	15.0	mixed_species	187139	77.0	8.64
4327	32775	ta	4.59	430.0	beef	fresh beef fillet	15.0	indigenous	187140	89.0	8.69
4328	32775	ta	4.59	430.0	beef	fresh beef fillet	15.0	mixed_species	187140	89.0	8.69
4329	32775	ta	4.59	430.0	beef	fresh beef fillet	15.0	indigenous	187141	119.0	9.26
4330	32775	ta	4.59	430.0	beef	fresh beef fillet	15.0	mixed_species	187141	119.0	9.26
4331	32775	ta	4.59	430.0	beef	fresh beef fillet	15.0	indigenous	187142	430.0	9.34
4332	32775	ta	4.59	430.0	beef	fresh beef fillet	15.0	mixed_species	187142	430.0	9.34
4333	32776	ta	4.13	119.0	beef	fresh beef fillet	15.0	indigenous	187143	0.0	3.95
4334	32776	ta	4.13	119.0	beef	fresh beef fillet	15.0	mixed_species	187143	0.0	3.95
4335	32776	ta	4.13	119.0	beef	fresh beef fillet	15.0	indigenous	187144	8.0	4.34
4336	32776	ta	4.13	119.0	beef	fresh beef fillet	15.0	mixed_species	187144	8.0	4.34
4337	32776	ta	4.13	119.0	beef	fresh beef fillet	15.0	indigenous	187145	16.0	4.95
4338	32776	ta	4.13	119.0	beef	fresh beef fillet	15.0	mixed_species	187145	16.0	4.95
4339	32776	ta	4.13	119.0	beef	fresh beef fillet	15.0	indigenous	187146	20.0	4.54
4340	32776	ta	4.13	119.0	beef	fresh beef fillet	15.0	mixed_species	187146	20.0	4.54
4341	32776	ta	4.13	119.0	beef	fresh beef fillet	15.0	indigenous	187147	24.0	5.11
4342	32776	ta	4.13	119.0	beef	fresh beef fillet	15.0	mixed_species	187147	24.0	5.11
4343	32776	ta	4.13	119.0	beef	fresh beef fillet	15.0	indigenous	187148	42.0	5.48
4344	32776	ta	4.13	119.0	beef	fresh beef fillet	15.0	mixed_species	187148	42.0	5.48
4345	32776	ta	4.13	119.0	beef	fresh beef fillet	15.0	indigenous	187149	51.0	6.0
4346	32776	ta	4.13	119.0	beef	fresh beef fillet	15.0	mixed_species	187149	51.0	6.0
4347	32776	ta	4.13	119.0	beef	fresh beef fillet	15.0	indigenous	187150	65.0	6.3
4348	32776	ta	4.13	119.0	beef	fresh beef fillet	15.0	mixed_species	187150	65.0	6.3
4349	32776	ta	4.13	119.0	beef	fresh beef fillet	15.0	indigenous	187151	77.0	6.51
4350	32776	ta	4.13	119.0	beef	fresh beef fillet	15.0	mixed_species	187151	77.0	6.51
4351	32776	ta	4.13	119.0	beef	fresh beef fillet	15.0	indigenous	187152	89.0	6.81
4352	32776	ta	4.13	119.0	beef	fresh beef fillet	15.0	mixed_species	187152	89.0	6.81
4353	32776	ta	4.13	119.0	beef	fresh beef fillet	15.0	indigenous	187153	119.0	8.08
4354	32776	ta	4.13	119.0	beef	fresh beef fillet	15.0	mixed_species	187153	119.0	8.08
4355	32777	ta	4.32	96.0	beef	fresh beef fillet	15.0	indigenous	187154	0.0	4.28
4356	32777	ta	4.32	96.0	beef	fresh beef fillet	15.0	mixed_species	187154	0.0	4.28
4357	32777	ta	4.32	96.0	beef	fresh beef fillet	15.0	indigenous	187155	8.0	4.51
4358	32777	ta	4.32	96.0	beef	fresh beef fillet	15.0	mixed_species	187155	8.0	4.51
4359	32777	ta	4.32	96.0	beef	fresh beef fillet	15.0	indigenous	187156	17.0	5.08
4360	32777	ta	4.32	96.0	beef	fresh beef fillet	15.0	mixed_species	187156	17.0	5.08
4361	32777	ta	4.32	96.0	beef	fresh beef fillet	15.0	indigenous	187157	21.0	5.04
4362	32777	ta	4.32	96.0	beef	fresh beef fillet	15.0	mixed_species	187157	21.0	5.04
4363	32777	ta	4.32	96.0	beef	fresh beef fillet	15.0	indigenous	187158	24.0	5.67
4364	32777	ta	4.32	96.0	beef	fresh beef fillet	15.0	mixed_species	187158	24.0	5.67
4365	32777	ta	4.32	96.0	beef	fresh beef fillet	15.0	indigenous	187159	32.0	5.71
4366	32777	ta	4.32	96.0	beef	fresh beef fillet	15.0	mixed_species	187159	32.0	5.71
4367	32777	ta	4.32	96.0	beef	fresh beef fillet	15.0	indigenous	187160	41.0	5.5
4368	32777	ta	4.32	96.0	beef	fresh beef fillet	15.0	mixed_species	187160	41.0	5.5
4369	32777	ta	4.32	96.0	beef	fresh beef fillet	15.0	indigenous	187161	50.0	6.08
4370	32777	ta	4.32	96.0	beef	fresh beef fillet	15.0	mixed_species	187161	50.0	6.08
4371	32777	ta	4.32	96.0	beef	fresh beef fillet	15.0	indigenous	187162	73.0	6.67
4372	32777	ta	4.32	96.0	beef	fresh beef fillet	15.0	mixed_species	187162	73.0	6.67
4373	32777	ta	4.32	96.0	beef	fresh beef fillet	15.0	indigenous	187163	96.0	8.6
4374	32777	ta	4.32	96.0	beef	fresh beef fillet	15.0	mixed_species	187163	96.0	8.6
4821	32718	ta	5.12	247.0	beef	fresh beef fillet	5.0	indigenous	187604	0.0	4.92
4822	32718	ta	5.12	247.0	beef	fresh beef fillet	5.0	mixed_species	187604	0.0	4.92
4823	32718	ta	5.12	247.0	beef	fresh beef fillet	5.0	indigenous	187605	8.0	4.92
4824	32718	ta	5.12	247.0	beef	fresh beef fillet	5.0	mixed_species	187605	8.0	4.92
4825	32718	ta	5.12	247.0	beef	fresh beef fillet	5.0	indigenous	187606	24.0	5.08
4826	32718	ta	5.12	247.0	beef	fresh beef fillet	5.0	mixed_species	187606	24.0	5.08
4827	32718	ta	5.12	247.0	beef	fresh beef fillet	5.0	indigenous	187607	32.0	4.6
4828	32718	ta	5.12	247.0	beef	fresh beef fillet	5.0	mixed_species	187607	32.0	4.6
4829	32718	ta	5.12	247.0	beef	fresh beef fillet	5.0	indigenous	187608	41.0	5.18
4830	32718	ta	5.12	247.0	beef	fresh beef fillet	5.0	mixed_species	187608	41.0	5.18
4831	32718	ta	5.12	247.0	beef	fresh beef fillet	5.0	indigenous	187609	54.0	6.23
4832	32718	ta	5.12	247.0	beef	fresh beef fillet	5.0	mixed_species	187609	54.0	6.23
4833	32718	ta	5.12	247.0	beef	fresh beef fillet	5.0	indigenous	187610	73.0	6.61
4834	32718	ta	5.12	247.0	beef	fresh beef fillet	5.0	mixed_species	187610	73.0	6.61
4835	32718	ta	5.12	247.0	beef	fresh beef fillet	5.0	indigenous	187611	101.0	7.45
